"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,50,0,0,"Herisau AR","Herisau (AR)","Herisau AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3002,50,0,0,"Hundwil AR","Hundwil (AR)","Hundwil AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3003,50,0,0,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3004,50,0,0,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3005,50,0,0,"Stein AR","Stein (AR)","Stein AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3006,50,0,0,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3007,50,0,0,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3021,50,0,0,"Bühler AR","Bühler (AR)","Bühler AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3022,50,0,0,"Gais AR","Gais (AR)","Gais AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3023,50,0,0,"Speicher AR","Speicher (AR)","Speicher AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3024,50,0,0,"Teufen AR","Teufen (AR)","Teufen AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3025,50,0,0,"Trogen AR","Trogen (AR)","Trogen AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3031,50,0,0,"Grub AR","Grub (AR)","Grub AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3032,50,0,0,"Heiden AR","Heiden (AR)","Heiden AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
3033,50,0,0,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
