"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1630,72.7,72.7,27.3,"Glarus Nord GL","Glarus Nord (GL)","Glarus Nord GL","72,7 Prozent der Stimmbürgerinnen und Stimmbürger in Glarus Nord haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer. Glarus Nord hat damit gleich wie der Kanton Glarus Ja gesagt zu dieser Vorlage.","Les habitants de Glarus Nord acceptent avec 72,7 pour cent de oui la réforme de l'imposition minimale de l'OCDE . Les habitants de Glarus Nord ont approuvé le texte, tout comme le canton.","Con il 72,7 percento di ""sì"", i cittadini del comune di Glarus Nord hanno accolto l'imposizione minima OCSE/G20. Il comune di Glarus Nord approvando il testo si è espresso come il suo cantone."
1631,71.9,71.9,28.1,"Glarus Süd GL","Glarus Süd (GL)","Glarus Süd GL","71,9 Prozent der Stimmbürgerinnen und Stimmbürger von Glarus Süd haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Glarus Süd hat damit gleich wie der Kanton Glarus Ja gesagt zu dieser Vorlage.","A Glarus Süd, les habitants disent oui à  71,9 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Glarus Süd ont approuvé le texte, tout comme le canton.","Nel comune di Glarus Süd l'imposizione minima OCSE/G20 è stata approvata con il 71,9 percento dei voti. Il comune di Glarus Süd approvando il testo si è espresso come il suo cantone."
1632,75.6,75.6,24.4,"Glarus GL","Glaris (GL)","Glarona GL","Glarus hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 75,6 Prozent zu. Glarus hat damit gleich wie der Kanton Glarus Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 75,6 pour cent de oui à Glaris. Les habitants de Glaris ont approuvé le texte, tout comme le canton.","Da Glarona è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 75,6 percento dei voti. Il comune di Glarona approvando il testo si è espresso come il suo cantone."
2901,75.6,75.6,24.4,"Gächlingen SH","Gächlingen (SH)","Gächlingen SH","Mit 340 Ja zu 110 Nein hat sich Gächlingen für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 75,6 Prozent. Gächlingen hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","Gächlingen dit oui à 75,6 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Gächlingen ont approuvé le texte, tout comme le canton.","Sì all’imposizione minima OCSE/G20 nel comune di Gächlingen: i cittadini hanno approvato il testo con il 75,6 percento dei voti. Il comune di Gächlingen approvando il testo si è espresso come il suo cantone."
2903,80.9,80.9,19.1,"Löhningen SH","Löhningen (SH)","Löhningen SH","Löhningen hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 80,9 Prozent zu. Löhningen hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 80,9 pour cent de oui à Löhningen. Les habitants de Löhningen ont approuvé le texte, tout comme le canton.","Da Löhningen è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 80,9 percento dei voti. Il comune di Löhningen approvando il testo si è espresso come il suo cantone."
2904,75.2,75.2,24.8,"Neunkirch SH","Neunkirch (SH)","Neunkirch SH","Mit 75,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Neunkirch für die Umsetzung der OECD-Mindeststeuer gestimmt. Neunkirch hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","La population de Neunkirch approuve à 75,2 pour cent la réforme de l'imposition minimale de l'OCDE . Les habitants de Neunkirch ont approuvé le texte, tout comme le canton.","Nel comune di Neunkirch l’imposizione minima OCSE/G20 è stata accettata con il 75,2 percento dei voti. Il comune di Neunkirch approvando il testo si è espresso come il suo cantone."
2914,76.2,76.2,23.8,"Büttenhardt SH","Büttenhardt (SH)","Büttenhardt SH","Mit 76,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Büttenhardt für die Umsetzung der OECD-Mindeststeuer gestimmt. Büttenhardt hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","La population de Büttenhardt approuve à 76,2 pour cent la réforme de l'imposition minimale de l'OCDE . Les habitants de Büttenhardt ont approuvé le texte, tout comme le canton.","Nel comune di Büttenhardt l’imposizione minima OCSE/G20 è stata accettata con il 76,2 percento dei voti. Il comune di Büttenhardt approvando il testo si è espresso come il suo cantone."
2915,77.6,77.6,22.4,"Dörflingen SH","Dörflingen (SH)","Dörflingen SH","Dörflingen hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 77,6 Prozent zu. Dörflingen hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 77,6 pour cent de oui à Dörflingen. Les habitants de Dörflingen ont approuvé le texte, tout comme le canton.","Da Dörflingen è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 77,6 percento dei voti. Il comune di Dörflingen approvando il testo si è espresso come il suo cantone."
2917,81.2,81.2,18.8,"Lohn SH","Lohn (SH)","Lohn SH","Mit 293 Ja zu 68 Nein hat sich Lohn SH für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 81,2 Prozent. Lohn SH hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","Lohn (SH) dit oui à 81,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Lohn (SH) ont approuvé le texte, tout comme le canton.","Sì all’imposizione minima OCSE/G20 nel comune di Lohn SH: i cittadini hanno approvato il testo con il 81,2 percento dei voti. Il comune di Lohn SH approvando il testo si è espresso come il suo cantone."
2919,78.8,78.8,21.2,"Stetten SH","Stetten (SH)","Stetten SH","78,8 Prozent der Stimmbürgerinnen und Stimmbürger in Stetten SH haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer. Stetten SH hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","Les habitants de Stetten (SH) acceptent avec 78,8 pour cent de oui la réforme de l'imposition minimale de l'OCDE . Les habitants de Stetten (SH) ont approuvé le texte, tout comme le canton.","Con il 78,8 percento di ""sì"", i cittadini del comune di Stetten SH hanno accolto l'imposizione minima OCSE/G20. Il comune di Stetten SH approvando il testo si è espresso come il suo cantone."
2920,74.8,74.8,25.2,"Thayngen SH","Thayngen (SH)","Thayngen SH","74,8 Prozent der Stimmbürgerinnen und Stimmbürger von Thayngen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Thayngen hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","A Thayngen, les habitants disent oui à  74,8 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Thayngen ont approuvé le texte, tout comme le canton.","Nel comune di Thayngen l'imposizione minima OCSE/G20 è stata approvata con il 74,8 percento dei voti. Il comune di Thayngen approvando il testo si è espresso come il suo cantone."
2931,76.6,76.6,23.4,"Bargen SH","Bargen (SH)","Bargen SH","76,6 Prozent der Stimmbürgerinnen und Stimmbürger in Bargen SH haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer. Bargen SH hat damit gleich wie der Kanton Schaffhausen Ja gesagt zu dieser Vorlage.","Les habitants de Bargen (SH) acceptent avec 76,6 pour cent de oui la réforme de l'imposition minimale de l'OCDE . Les habitants de Bargen (SH) ont approuvé le texte, tout comme le canton.","Con il 76,6 percento di ""sì"", i cittadini del comune di Bargen SH hanno accolto l'imposizione minima OCSE/G20. Il comune di Bargen SH approvando il testo si è espresso come il suo cantone."
