"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2401,41.6,41.6,58.4,"Egerkingen SO","Egerkingen (SO)","Egerkingen SO","In Egerkingen hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 58,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat die Ablehung in Egerkingen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 67,1 Prozent.","La loi sur le climat est refusée à 58,4 pour cent à Egerkingen. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants d'Egerkingen avaient alors dit non à 67,1 pour cent.","Nel comune di Egerkingen la legge sul clima è stata bocciata con il 58,4 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Egerkingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 67,1 percento."
2402,39.4,39.4,60.6,"Härkingen SO","Härkingen (SO)","Härkingen SO","Nein zum Klimaschutzgesetz in Härkingen. Die Gemeinde hat die Vorlage mit 60,6 Prozent abgelehnt. Damit hat die Ablehung in Härkingen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 68,6 Prozent.","A Härkingen, les citoyens rejettent à 60,6 pour cent la loi sur le climat. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Härkingen avaient alors dit non à 68,6 pour cent.","I cittadini di Härkingen si sono espressi contro la legge sul clima. Il testo è stato respinto con il 60,6 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Härkingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 68,6 percento."
2403,50.8,50.8,49.2,"Kestenholz SO","Kestenholz (SO)","Kestenholz SO","50,8 Prozent der Abstimmenden in der Gemeinde Kestenholz haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Kestenholz seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59,8 Prozent ein Nein in die Urne gelegt.","Les habitants de Kestenholz acceptent avec 50,8 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Kestenholz bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 59,8 pour cent des voix.","Con il 50,8 percento di ""sì"", i cittadini del comune di Kestenholz hanno accolto la legge sul clima. Con questo risultato, Kestenholz ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 59,8 percento."
2404,47.7,47.7,52.3,"Neuendorf SO","Neuendorf (SO)","Neuendorf SO","In Neuendorf hat die Stimmbevölkerung das Klimaschutzgesetz abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 52,3 Prozent verworfen. Damit hat die Ablehung in Neuendorf im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 59,8 Prozent.","La population de Neuendorf rejette à 52,3 pour cent des voix la loi sur le climat. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Neuendorf avaient alors dit non à 59,8 pour cent.","Con il 52,3 percento di ""no"", i cittadini del comune di Neuendorf hanno respinto la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Neuendorf rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 59,8 percento."
2405,39.4,39.4,60.6,"Niederbuchsiten SO","Niederbuchsiten (SO)","Niederbuchsiten SO","Nein zum Klimaschutzgesetz in Niederbuchsiten: Mit 197 Nein- zu 128 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 60,6 Prozent. Damit hat die Ablehung in Niederbuchsiten im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 73,6 Prozent.","C'est non à la loi sur le climat à Niederbuchsiten. Les habitants ont refusé le texte à 60,6 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Niederbuchsiten avaient alors dit non à 73,6 pour cent.","A Niederbuchsiten i cittadini hanno respinto, con il 60,6 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Niederbuchsiten rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 73,6 percento."
2406,44.5,44.5,55.5,"Oberbuchsiten SO","Oberbuchsiten (SO)","Oberbuchsiten SO","Nein zum Klimaschutzgesetz in Oberbuchsiten: Mit 283 Nein- zu 227 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 55,5 Prozent. Damit hat die Ablehung in Oberbuchsiten im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 67,2 Prozent.","C'est non à la loi sur le climat à Oberbuchsiten. Les habitants ont refusé le texte à 55,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants d'Oberbuchsiten avaient alors dit non à 67,2 pour cent.","A Oberbuchsiten i cittadini hanno respinto, con il 55,5 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Oberbuchsiten rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 67,2 percento."
2407,44.1,44.1,55.9,"Oensingen SO","Oensingen (SO)","Oensingen SO","In Oensingen hat die Stimmbevölkerung das Klimaschutzgesetz abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 55,9 Prozent verworfen. Damit hat die Ablehung in Oensingen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 66,6 Prozent.","La population d'Oensingen rejette à 55,9 pour cent des voix la loi sur le climat. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants d'Oensingen avaient alors dit non à 66,6 pour cent.","Con il 55,9 percento di ""no"", i cittadini del comune di Oensingen hanno respinto la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Oensingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 66,6 percento."
2408,50.6,50.6,49.4,"Wolfwil SO","Wolfwil (SO)","Wolfwil SO","Die Gemeinde Wolfwil hat das Klimaschutzgesetz mit 50,6 Prozent Ja-Stimmen angenommen. Damit hat in Wolfwil seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 67,4 Prozent ein Nein in die Urne gelegt.","La population de Wolfwil approuve à 50,6 pour cent la loi sur le climat. Avec ce résultat, Wolfwil bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 67,4 pour cent des voix.","Nel comune di Wolfwil la legge sul clima è stata accettata con il 50,6 percento dei voti. Con questo risultato, Wolfwil ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 67,4 percento."
2421,55.9,55.9,44.1,"Aedermannsdorf SO","Aedermannsdorf (SO)","Aedermannsdorf SO","In Aedermannsdorf hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 55,9 Prozent angenommen. Damit hat in Aedermannsdorf seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 67,8 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Aedermannsdorf par 55,9 pour cent des votants. Avec ce résultat, Aedermannsdorf bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 67,8 pour cent des voix.","I cittadini di Aedermannsdorf si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 55,9 percento dei voti. Con questo risultato, Aedermannsdorf ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 67,8 percento."
2422,46.2,46.2,53.8,"Balsthal SO","Balsthal (SO)","Balsthal SO","Keine Mehrheit für das Klimaschutzgesetz in Balsthal: Mit 743 Nein-Stimmen zu 638 Ja-Stimmen oder 53,8 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat die Ablehung in Balsthal im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 61,9 Prozent.","La loi sur le climat n'a pas convaincu à Balsthal. Les citoyens de la commune ont refusé le texte à 53,8 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Balsthal avaient alors dit non à 61,9 pour cent.","Da Balsthal è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 53,8 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Balsthal rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 61,9 percento."
