"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
301,24.8,24.8,75.2,"Aarberg BE","Aarberg (BE)","Aarberg BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Aarberg: 75,2 Prozent haben das Begehren abgelehnt.","Les habitants d'Aarberg s'opposent à l'introduction d'un congé parental de 24 semaines avec 75,2 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
302,22.8,22.8,77.2,"Bargen BE","Bargen (BE)","Bargen BE BE","Keine Mehrheit für die Initiative für eine 24-wöchige bezahlte Elternzeit in Bargen BE. 77,2 Prozent haben sie verworfen.","A Bargen (BE), les habitants disent non à 77,2 pour cent à l'introduction d'un congé parental de 24 semaines. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
303,30.8,30.8,69.2,"Grossaffoltern BE","Grossaffoltern (BE)","Grossaffoltern BE","Keine Mehrheit für die Initiative für eine 24-wöchige bezahlte Elternzeit in Grossaffoltern. 69,2 Prozent haben sie verworfen.","A Grossaffoltern, les habitants disent non à 69,2 pour cent à l'introduction d'un congé parental de 24 semaines. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
304,21.2,21.2,78.8,"Kallnach BE","Kallnach (BE)","Kallnach BE","Kallnach hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 78,8 Prozent abgelehnt.","Les habitants de Kallnach rejettent l'introduction d'un congé parental de 24 semaines avec 78,8 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
305,20.2,20.2,79.8,"Kappelen BE","Kappelen (BE)","Kappelen BE","Keine Mehrheit für die Initiative für eine 24-wöchige bezahlte Elternzeit in Kappelen. 79,8 Prozent haben sie verworfen.","A Kappelen, les habitants disent non à 79,8 pour cent à l'introduction d'un congé parental de 24 semaines. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
306,29.5,29.5,70.5,"Lyss BE","Lyss (BE)","Lyss BE","Lyss hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 70,5 Prozent abgelehnt.","Les habitants de Lyss rejettent l'introduction d'un congé parental de 24 semaines avec 70,5 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
307,50,0,0,"Meikirch BE","Meikirch (BE)","Meikirch BE","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
309,30.7,30.7,69.3,"Radelfingen BE","Radelfingen (BE)","Radelfingen BE","Radelfingen hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 69,3 Prozent abgelehnt.","Les habitants de Radelfingen rejettent l'introduction d'un congé parental de 24 semaines avec 69,3 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
310,24.2,24.2,75.8,"Rapperswil BE","Rapperswil (BE)","Rapperswil BE BE","Rapperswil BE hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 75,8 Prozent abgelehnt.","Les habitants de Rapperswil (BE) rejettent l'introduction d'un congé parental de 24 semaines avec 75,8 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
311,33.9,33.9,66.1,"Schüpfen BE","Schüpfen (BE)","Schüpfen BE","Keine Mehrheit für die Initiative für eine 24-wöchige bezahlte Elternzeit in Schüpfen. 66,1 Prozent haben sie verworfen.","A Schüpfen, les habitants disent non à 66,1 pour cent à l'introduction d'un congé parental de 24 semaines. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
312,22.3,22.3,77.7,"Seedorf BE","Seedorf (BE)","Seedorf BE BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Seedorf BE: 77,7 Prozent haben das Begehren abgelehnt.","Les habitants de Seedorf (BE) s'opposent à l'introduction d'un congé parental de 24 semaines avec 77,7 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
321,21.3,21.3,78.7,"Aarwangen BE","Aarwangen (BE)","Aarwangen BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Aarwangen: 78,7 Prozent haben das Begehren abgelehnt.","Les habitants d'Aarwangen s'opposent à l'introduction d'un congé parental de 24 semaines avec 78,7 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
322,19.3,19.3,80.7,"Auswil BE","Auswil (BE)","Auswil BE","Auswil hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 80,7 Prozent abgelehnt.","Les habitants d'Auswil rejettent l'introduction d'un congé parental de 24 semaines avec 80,7 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
323,24.5,24.5,75.5,"Bannwil BE","Bannwil (BE)","Bannwil BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Bannwil: 75,5 Prozent haben das Begehren abgelehnt.","Les habitants de Bannwil s'opposent à l'introduction d'un congé parental de 24 semaines avec 75,5 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
324,17.2,17.2,82.8,"Bleienbach BE","Bleienbach (BE)","Bleienbach BE","Nein zur Initiative für eine 24-wöchige bezahlte Elternzeit in Bleienbach: 82,8 Prozent haben das Begehren abgelehnt.","Les habitants de Bleienbach s'opposent à l'introduction d'un congé parental de 24 semaines avec 82,8 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
325,16.7,16.7,83.3,"Busswil bei Melchnau BE","Busswil bei Melchnau (BE)","Busswil bei Melchnau BE","Die Initiative für eine 24-wöchige bezahlte Elternzeit ist in Busswil bei Melchnau mit 65 zu 13 Stimmen abgelehnt worden.","L'introduction d'un congé parental de 24 semaines ne passe pas la rampe à Busswil bei Melchnau. Les électeurs de cette petite commune sont 65 à refuser le texte. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
326,14.9,14.9,85.1,"Gondiswil BE","Gondiswil (BE)","Gondiswil BE","Gondiswil hat die Initiative für eine 24-wöchige bezahlte Elternzeit mit 85,1 Prozent abgelehnt.","Les habitants de Gondiswil rejettent l'introduction d'un congé parental de 24 semaines avec 85,1 pour cent de non. L'initiative lancée par le Parti socialiste prévoit que chaque parent dispose d'un droit individuel de 6 semaines, les parents se répartissant librement les 12 semaines restantes.",
