"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6601,36,36,64,"Aire-la-Ville GE","Aire-la-Ville (GE)","Aire-la-Ville GE",,"Les habitants d'Aire-la-Ville ont refusé avec 64 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6602,20.3,20.3,79.7,"Anières GE","Anières (GE)","Anières GE",,"Les habitants d'Anières ont refusé avec 79,7 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6603,52.5,52.5,47.5,"Avully GE","Avully (GE)","Avully GE",,"Les habitants d'Avully acceptent avec 52,5 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6604,37.2,37.2,62.8,"Avusy GE","Avusy (GE)","Avusy GE",,"C'est non à 62,8 pour cent à Avusy à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6605,39.5,39.5,60.5,"Bardonnex GE","Bardonnex (GE)","Bardonnex GE",,"Les habitants de Bardonnex refusent avec 60,5 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6606,39,39,61,"Bellevue GE","Bellevue (GE)","Bellevue GE",,"Les habitants de Bellevue refusent avec 61 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6607,41.7,41.7,58.3,"Bernex GE","Bernex (GE)","Bernex GE",,"Les habitants de Bernex refusent avec 58,3 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6608,51.6,51.6,48.4,"CarouGE","Carouge (GE)","CarouGE GE",,"Les habitants de Carouge (GE) ont approuvé avec 51,6 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6609,36.2,36.2,63.8,"Cartigny GE","Cartigny (GE)","Cartigny GE",,"C'est non à 63,8 pour cent à Cartigny à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6610,30,30,70,"Céligny GE","Céligny (GE)","Céligny GE",,"Les habitants de Céligny ont refusé avec 70 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6611,45.6,45.6,54.4,"Chancy GE","Chancy (GE)","Chancy GE",,"Les habitants de Chancy ont refusé avec 54,4 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6612,30,30,70,"Chêne-Bougeries GE","Chêne-Bougeries (GE)","Chêne-Bougeries GE",,"Les habitants de Chêne-Bougeries ont refusé avec 70 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6613,46.8,46.8,53.2,"Chêne-Bourg GE","Chêne-Bourg (GE)","Chêne-Bourg GE",,"Les habitants de Chêne-Bourg ont refusé avec 53,2 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6614,31.5,31.5,68.5,"Choulex GE","Choulex (GE)","Choulex GE",,"C'est non à 68,5 pour cent à Choulex à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6615,39.1,39.1,60.9,"Collex-Bossy GE","Collex-Bossy (GE)","Collex-Bossy GE",,"C'est non à 60,9 pour cent à Collex-Bossy à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6616,21.5,21.5,78.5,"Collonge-Bellerive GE","Collonge-Bellerive (GE)","Collonge-Bellerive GE",,"Les habitants de Collonge-Bellerive ont refusé avec 78,5 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6617,17.9,17.9,82.1,"Cologny GE","Cologny (GE)","Cologny GE",,"C'est non à 82,1 pour cent à Cologny à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6618,40,40,60,"Confignon GE","Confignon (GE)","Confignon GE",,"Les habitants de Confignon refusent avec 60 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6619,23.1,23.1,76.9,"Corsier GE","Corsier (GE)","Corsier GE",,"Les habitants de Corsier (GE) refusent avec 76,9 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6620,41.9,41.9,58.1,"Dardagny GE","Dardagny (GE)","Dardagny GE",,"Les habitants de Dardagny refusent avec 58,1 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6621,51.7,51.7,48.3,"Genf GE","Genève (GE)","Ginevra GE",,"Les habitants de Genève ont approuvé avec 51,7 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
