"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1001,76.2,76.2,23.8,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","Ja zur Umsetzung der OECD-Mindeststeuer in Doppleschwand. Die Gemeinde hat Vorlage mit 76,2 Prozent der Stimmen angenommen. Doppleschwand hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Doppleschwand soutiennent à 76,2 pour cent la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Doppleschwand ont approuvé le texte, tout comme le canton.","A Doppleschwand i cittadini hanno accolto, con il 76,2 percento dei voti, l'imposizione minima OCSE/G20. Il comune di Doppleschwand approvando il testo si è espresso come il suo cantone."
1002,79.3,79.3,20.7,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","Die Umsetzung der OECD-Mindeststeuer ist in Entlebuch mit 79,3 Prozent der Stimmen angenommen worden. Entlebuch hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Entlebuch par 79,3 pour cent des votants. Les habitants d'Entlebuch ont approuvé le texte, tout comme le canton.","I cittadini di Entlebuch si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 79,3 percento dei voti. Il comune di Entlebuch approvando il testo si è espresso come il suo cantone."
1004,81.8,81.8,18.2,"Flühli LU","Flühli (LU)","Flühli LU","81,8 Prozent der Stimmbürgerinnen und Stimmbürger von Flühli haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Flühli hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Flühli, les habitants disent oui à  81,8 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Flühli ont approuvé le texte, tout comme le canton.","Nel comune di Flühli l'imposizione minima OCSE/G20 è stata approvata con il 81,8 percento dei voti. Il comune di Flühli approvando il testo si è espresso come il suo cantone."
1005,73.9,73.9,26.1,"Hasle LU","Hasle (LU)","Hasle LU","Mit 380 Ja zu 134 Nein hat sich Hasle LU für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 73,9 Prozent. Hasle LU hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Hasle (LU) dit oui à 73,9 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Hasle (LU) ont approuvé le texte, tout comme le canton.","Sì all’imposizione minima OCSE/G20 nel comune di Hasle LU: i cittadini hanno approvato il testo con il 73,9 percento dei voti. Il comune di Hasle LU approvando il testo si è espresso come il suo cantone."
1007,79.8,79.8,20.2,"Romoos LU","Romoos (LU)","Romoos LU","79,8 Prozent der Stimmbürgerinnen und Stimmbürger von Romoos haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Romoos hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Romoos, les habitants disent oui à  79,8 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Romoos ont approuvé le texte, tout comme le canton.","Nel comune di Romoos l'imposizione minima OCSE/G20 è stata approvata con il 79,8 percento dei voti. Il comune di Romoos approvando il testo si è espresso come il suo cantone."
1008,82,82,18,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Schüpfheim hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 82 Prozent zu. Schüpfheim hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 82 pour cent de oui à Schüpfheim. Les habitants de Schüpfheim ont approuvé le texte, tout comme le canton.","Da Schüpfheim è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 82 percento dei voti. Il comune di Schüpfheim approvando il testo si è espresso come il suo cantone."
1009,76.2,76.2,23.8,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","Die Umsetzung der OECD-Mindeststeuer ist in Werthenstein mit 76,2 Prozent der Stimmen angenommen worden. Werthenstein hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Werthenstein par 76,2 pour cent des votants. Les habitants de Werthenstein ont approuvé le texte, tout comme le canton.","I cittadini di Werthenstein si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 76,2 percento dei voti. Il comune di Werthenstein approvando il testo si è espresso come il suo cantone."
1010,77.4,77.4,22.6,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Escholzmatt-Marbach hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 77,4 Prozent zu. Escholzmatt-Marbach hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 77,4 pour cent de oui à Escholzmatt-Marbach. Les habitants d'Escholzmatt-Marbach ont approuvé le texte, tout comme le canton.","Da Escholzmatt-Marbach è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 77,4 percento dei voti. Il comune di Escholzmatt-Marbach approvando il testo si è espresso come il suo cantone."
1021,76.7,76.7,23.3,"Aesch LU","Aesch (LU)","Aesch LU","Aesch LU hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 76,7 Prozent zu. Aesch LU hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 76,7 pour cent de oui à Aesch (LU). Les habitants d'Aesch (LU) ont approuvé le texte, tout comme le canton.","Da Aesch LU è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 76,7 percento dei voti. Il comune di Aesch LU approvando il testo si è espresso come il suo cantone."
1023,77.8,77.8,22.2,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ballwil hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 77,8 Prozent zu. Ballwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 77,8 pour cent de oui à Ballwil. Les habitants de Ballwil ont approuvé le texte, tout comme le canton.","Da Ballwil è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 77,8 percento dei voti. Il comune di Ballwil approvando il testo si è espresso come il suo cantone."
