"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,50.1,50.1,49.9,"Herisau AR","Herisau (AR)","Herisau AR","Ja zum Klimaschutzgesetz in Herisau. Die Gemeinde hat die Vorlage mit 50,1 Prozent der Stimmen angenommen. Damit hat in Herisau seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 56,9 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 50,1 pour cent de oui à Herisau. Avec ce résultat, Herisau bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 56,9 pour cent des voix.","Da Herisau è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 50,1 percento dei voti. Con questo risultato, Herisau ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 56,9 percento."
3002,30.4,30.4,69.6,"Hundwil AR","Hundwil (AR)","Hundwil AR","Nein zum Klimaschutzgesetz in Hundwil: Mit 195 Nein- zu 85 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 69,6 Prozent. Damit hat die Ablehung in Hundwil im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 74,9 Prozent.","C'est non à la loi sur le climat à Hundwil. Les habitants ont refusé le texte à 69,6 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Hundwil avaient alors dit non à 74,9 pour cent.","A Hundwil i cittadini hanno respinto, con il 69,6 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Hundwil rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 74,9 percento."
3003,24.6,24.6,75.4,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Nein zum Klimaschutzgesetz in Schönengrund. Die Gemeinde hat die Vorlage mit 75,4 Prozent abgelehnt. Damit hat die Ablehung in Schönengrund im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 82 Prozent.","A Schönengrund, les citoyens rejettent à 75,4 pour cent la loi sur le climat. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Schönengrund avaient alors dit non à 82 pour cent.","I cittadini di Schönengrund si sono espressi contro la legge sul clima. Il testo è stato respinto con il 75,4 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Schönengrund rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 82 percento."
3004,36.6,36.6,63.4,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","In Schwellbrunn hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 63,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat die Ablehung in Schwellbrunn im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 72,2 Prozent.","La loi sur le climat est refusée à 63,4 pour cent à Schwellbrunn. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Schwellbrunn avaient alors dit non à 72,2 pour cent.","Nel comune di Schwellbrunn la legge sul clima è stata bocciata con il 63,4 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Schwellbrunn rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 72,2 percento."
3005,53.9,53.9,46.1,"Stein AR","Stein (AR)","Stein AR","Die Gemeinde Stein AR hat das Klimaschutzgesetz mit 53,9 Prozent angenommen. Damit hat in Stein AR seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 58,6 Prozent ein Nein in die Urne gelegt.","A Stein (AR), les habitants disent oui à  53,9 pour cent à la modification de la loi sur le climat. Avec ce résultat, Stein (AR) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 58,6 pour cent des voix.","Nel comune di Stein AR la legge sul clima è stata approvata con il 53,9 percento dei voti. Con questo risultato, Stein AR ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 58,6 percento."
3006,34,34,66,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","In Urnäsch hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 66 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat die Ablehung in Urnäsch im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 71,4 Prozent.","La loi sur le climat est refusée à 66 pour cent à Urnäsch. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants d'Urnäsch avaient alors dit non à 71,4 pour cent.","Nel comune di Urnäsch la legge sul clima è stata bocciata con il 66 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Urnäsch rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 71,4 percento."
3007,46.1,46.1,53.9,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","Keine Mehrheit für das Klimaschutzgesetz in Waldstatt: Mit 331 Nein-Stimmen zu 283 Ja-Stimmen oder 53,9 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat die Ablehung in Waldstatt im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 63,4 Prozent.","La loi sur le climat n'a pas convaincu à Waldstatt. Les citoyens de la commune ont refusé le texte à 53,9 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Waldstatt avaient alors dit non à 63,4 pour cent.","Da Waldstatt è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 53,9 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Waldstatt rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 63,4 percento."
3021,45.1,45.1,54.9,"Bühler AR","Bühler (AR)","Bühler AR","Nein zum Klimaschutzgesetz in Bühler: Mit 296 Nein- zu 243 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 54,9 Prozent. Damit hat die Ablehung in Bühler im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 62,4 Prozent.","C'est non à la loi sur le climat à Bühler. Les habitants ont refusé le texte à 54,9 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Bühler avaient alors dit non à 62,4 pour cent.","A Bühler i cittadini hanno respinto, con il 54,9 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Bühler rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 62,4 percento."
3022,53.3,53.3,46.7,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 53,3 Prozent angenommen. Damit hat in Gais seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,6 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Gais par 53,3 pour cent des votants. Avec ce résultat, Gais bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 53,6 pour cent des voix.","I cittadini di Gais si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 53,3 percento dei voti. Con questo risultato, Gais ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 53,6 percento."
3023,59.3,59.3,40.7,"Speicher AR","Speicher (AR)","Speicher AR","59,3 Prozent der Stimmbürgerinnen und Stimmbürger von Speicher haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat in Speicher die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,9 Prozent.","Les habitants de Speicher soutiennent à 59,3 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Speicher depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 54,9 pour cent.","A Speicher i cittadini hanno accolto, con il 59,3 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Speicher dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,9 percento."
