"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2401,77.4,77.4,22.6,"Egerkingen SO","Egerkingen (SO)","Egerkingen SO","Mit 77,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Egerkingen für die Umsetzung der OECD-Mindeststeuer gestimmt. Egerkingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","La population d'Egerkingen approuve à 77,4 pour cent la réforme de l'imposition minimale de l'OCDE . Les habitants d'Egerkingen ont approuvé le texte, tout comme le canton.","Nel comune di Egerkingen l’imposizione minima OCSE/G20 è stata accettata con il 77,4 percento dei voti. Il comune di Egerkingen approvando il testo si è espresso come il suo cantone."
2402,77.2,77.2,22.8,"Härkingen SO","Härkingen (SO)","Härkingen SO","77,2 Prozent der Stimmbürgerinnen und Stimmbürger von Härkingen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Härkingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","A Härkingen, les habitants disent oui à  77,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Härkingen ont approuvé le texte, tout comme le canton.","Nel comune di Härkingen l'imposizione minima OCSE/G20 è stata approvata con il 77,2 percento dei voti. Il comune di Härkingen approvando il testo si è espresso come il suo cantone."
2403,81.9,81.9,18.1,"Kestenholz SO","Kestenholz (SO)","Kestenholz SO","81,9 Prozent der Stimmbürgerinnen und Stimmbürger in Kestenholz haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer. Kestenholz hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Les habitants de Kestenholz acceptent avec 81,9 pour cent de oui la réforme de l'imposition minimale de l'OCDE . Les habitants de Kestenholz ont approuvé le texte, tout comme le canton.","Con il 81,9 percento di ""sì"", i cittadini del comune di Kestenholz hanno accolto l'imposizione minima OCSE/G20. Il comune di Kestenholz approvando il testo si è espresso come il suo cantone."
2404,82.3,82.3,17.7,"Neuendorf SO","Neuendorf (SO)","Neuendorf SO","Die Umsetzung der OECD-Mindeststeuer ist in Neuendorf mit 82,3 Prozent der Stimmen angenommen worden. Neuendorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Neuendorf par 82,3 pour cent des votants. Les habitants de Neuendorf ont approuvé le texte, tout comme le canton.","I cittadini di Neuendorf si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 82,3 percento dei voti. Il comune di Neuendorf approvando il testo si è espresso come il suo cantone."
2405,74.9,74.9,25.1,"Niederbuchsiten SO","Niederbuchsiten (SO)","Niederbuchsiten SO","Ja zur Umsetzung der OECD-Mindeststeuer in Niederbuchsiten. Die Gemeinde hat Vorlage mit 74,9 Prozent der Stimmen angenommen. Niederbuchsiten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Les habitants de Niederbuchsiten soutiennent à 74,9 pour cent la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Niederbuchsiten ont approuvé le texte, tout comme le canton.","A Niederbuchsiten i cittadini hanno accolto, con il 74,9 percento dei voti, l'imposizione minima OCSE/G20. Il comune di Niederbuchsiten approvando il testo si è espresso come il suo cantone."
2406,78,78,22,"Oberbuchsiten SO","Oberbuchsiten (SO)","Oberbuchsiten SO","Ja zur Umsetzung der OECD-Mindeststeuer in Oberbuchsiten. Die Gemeinde hat Vorlage mit 78 Prozent der Stimmen angenommen. Oberbuchsiten hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Les habitants d'Oberbuchsiten soutiennent à 78 pour cent la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants d'Oberbuchsiten ont approuvé le texte, tout comme le canton.","A Oberbuchsiten i cittadini hanno accolto, con il 78 percento dei voti, l'imposizione minima OCSE/G20. Il comune di Oberbuchsiten approvando il testo si è espresso come il suo cantone."
2407,78.5,78.5,21.5,"Oensingen SO","Oensingen (SO)","Oensingen SO","Die Umsetzung der OECD-Mindeststeuer ist in Oensingen mit 78,5 Prozent der Stimmen angenommen worden. Oensingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Oensingen par 78,5 pour cent des votants. Les habitants d'Oensingen ont approuvé le texte, tout comme le canton.","I cittadini di Oensingen si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 78,5 percento dei voti. Il comune di Oensingen approvando il testo si è espresso come il suo cantone."
2408,79.3,79.3,20.7,"Wolfwil SO","Wolfwil (SO)","Wolfwil SO","Mit 79,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Wolfwil für die Umsetzung der OECD-Mindeststeuer gestimmt. Wolfwil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","La population de Wolfwil approuve à 79,3 pour cent la réforme de l'imposition minimale de l'OCDE . Les habitants de Wolfwil ont approuvé le texte, tout comme le canton.","Nel comune di Wolfwil l’imposizione minima OCSE/G20 è stata accettata con il 79,3 percento dei voti. Il comune di Wolfwil approvando il testo si è espresso come il suo cantone."
2421,74.5,74.5,25.5,"Aedermannsdorf SO","Aedermannsdorf (SO)","Aedermannsdorf SO","Die Umsetzung der OECD-Mindeststeuer ist in Aedermannsdorf mit 74,5 Prozent der Stimmen angenommen worden. Aedermannsdorf hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Aedermannsdorf par 74,5 pour cent des votants. Les habitants d'Aedermannsdorf ont approuvé le texte, tout comme le canton.","I cittadini di Aedermannsdorf si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 74,5 percento dei voti. Il comune di Aedermannsdorf approvando il testo si è espresso come il suo cantone."
2422,77.3,77.3,22.7,"Balsthal SO","Balsthal (SO)","Balsthal SO","77,3 Prozent der Stimmbürgerinnen und Stimmbürger in Balsthal haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer. Balsthal hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Les habitants de Balsthal acceptent avec 77,3 pour cent de oui la réforme de l'imposition minimale de l'OCDE . Les habitants de Balsthal ont approuvé le texte, tout comme le canton.","Con il 77,3 percento di ""sì"", i cittadini del comune di Balsthal hanno accolto l'imposizione minima OCSE/G20. Il comune di Balsthal approvando il testo si è espresso come il suo cantone."
