"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
111,40.5,40.5,59.5,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Bäretswil hat das Klimaschutzgesetz mit 59,5 Prozent abgelehnt. Damit hat die Ablehung in Bäretswil im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 64,5 Prozent.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Bäretswil. Ils ont refusé le texte à 59,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Bäretswil avaient alors dit non à 64,5 pour cent.","Nel comune di Bäretswil la legge sul clima è stata respinta con il 59,5 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Bäretswil rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 64,5 percento."
112,51.8,51.8,48.2,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Ja zum Klimaschutzgesetz in Bubikon. Die Gemeinde hat die Vorlage mit 51,8 Prozent der Stimmen angenommen. Damit hat in Bubikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,6 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 51,8 pour cent de oui à Bubikon. Avec ce résultat, Bubikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 53,6 pour cent des voix.","Da Bubikon è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 51,8 percento dei voti. Con questo risultato, Bubikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 53,6 percento."
113,49.2,49.2,50.8,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","Keine Mehrheit für das Klimaschutzgesetz in Dürnten: Mit 1'214 Nein-Stimmen zu 1'177 Ja-Stimmen oder 50,8 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat die Ablehung in Dürnten im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 57,3 Prozent.","La loi sur le climat n'a pas convaincu à Dürnten. Les citoyens de la commune ont refusé le texte à 50,8 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Dürnten avaient alors dit non à 57,3 pour cent.","Da Dürnten è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 50,8 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Dürnten rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 57,3 percento."
114,31.8,31.8,68.2,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","68,2 Prozent der Stimmbürgerinnen und Stimmbürger von Fischenthal sagen Nein zum Klimaschutzgesetz. Damit hat die Ablehung in Fischenthal im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 72,9 Prozent.","Les habitants de Fischenthal s'opposent à la modification de la loi sur le climat par 68,2 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Fischenthal avaient alors dit non à 72,9 pour cent.","No alla legge sul clima nel comune di Fischenthal: i cittadini hanno bocciato il testo con il 68,2 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Fischenthal rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 72,9 percento."
115,46.9,46.9,53.1,"Gossau ZH","Gossau (ZH)","Gossau ZH","Nein zum Klimaschutzgesetz in Gossau ZH: Mit 1'760 Nein- zu 1'557 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 53,1 Prozent. Damit hat die Ablehung in Gossau ZH im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 59,5 Prozent.","C'est non à la loi sur le climat à Gossau (ZH). Les habitants ont refusé le texte à 53,1 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Gossau (ZH) avaient alors dit non à 59,5 pour cent.","A Gossau ZH i cittadini hanno respinto, con il 53,1 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Gossau ZH rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 59,5 percento."
116,43.7,43.7,56.3,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Nein zum Klimaschutzgesetz in Grüningen: Mit 694 Nein- zu 539 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 56,3 Prozent. Damit hat die Ablehung in Grüningen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 60 Prozent.","C'est non à la loi sur le climat à Grüningen. Les habitants ont refusé le texte à 56,3 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Grüningen avaient alors dit non à 60 pour cent.","A Grüningen i cittadini hanno respinto, con il 56,3 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Grüningen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 60 percento."
117,50,0,0,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
118,50,0,0,"Rüti ZH","Rüti (ZH)","Rüti ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
119,56.2,56.2,43.8,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","56,2 Prozent der Stimmbürgerinnen und Stimmbürger von Seegräben haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat in Seegräben die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,1 Prozent.","Les habitants de Seegräben soutiennent à 56,2 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Seegräben depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,1 pour cent.","A Seegräben i cittadini hanno accolto, con il 56,2 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Seegräben dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,1 percento."
120,49.3,49.3,50.7,"Wald ZH","Wald (ZH)","Wald ZH","Keine Mehrheit für das Klimaschutzgesetz in Wald ZH: Mit 1'362 Nein-Stimmen zu 1'326 Ja-Stimmen oder 50,7 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat die Ablehung in Wald ZH im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 54,9 Prozent.","La loi sur le climat n'a pas convaincu à Wald (ZH). Les citoyens de la commune ont refusé le texte à 50,7 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Wald (ZH) avaient alors dit non à 54,9 pour cent.","Da Wald ZH è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 50,7 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Wald ZH rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,9 percento."
