"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2701,80.3,80.3,19.7,"Basel BS","Bâle (BS)","Basilea BS","80,3 Prozent der Stimmbürgerinnen und Stimmbürger von Basel haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Basel hat damit gleich wie der Kanton Basel-Stadt Ja gesagt zu dieser Vorlage.","A Bâle, les habitants disent oui à  80,3 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Bâle ont approuvé le texte, tout comme le canton.","Nel comune di Basilea l'imposizione minima OCSE/G20 è stata approvata con il 80,3 percento dei voti. Il comune di Basilea approvando il testo si è espresso come il suo cantone."
2702,91.5,91.5,8.5,"Bettingen BS","Bettingen (BS)","Bettingen BS","Die Umsetzung der OECD-Mindeststeuer ist in Bettingen mit 91,5 Prozent der Stimmen angenommen worden. Bettingen hat damit gleich wie der Kanton Basel-Stadt Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Bettingen par 91,5 pour cent des votants. Les habitants de Bettingen ont approuvé le texte, tout comme le canton.","I cittadini di Bettingen si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 91,5 percento dei voti. Il comune di Bettingen approvando il testo si è espresso come il suo cantone."
2703,85.2,85.2,14.8,"Riehen BS","Riehen (BS)","Riehen BS","85,2 Prozent der Stimmbürgerinnen und Stimmbürger von Riehen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Riehen hat damit gleich wie der Kanton Basel-Stadt Ja gesagt zu dieser Vorlage.","A Riehen, les habitants disent oui à  85,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Riehen ont approuvé le texte, tout comme le canton.","Nel comune di Riehen l'imposizione minima OCSE/G20 è stata approvata con il 85,2 percento dei voti. Il comune di Riehen approvando il testo si è espresso come il suo cantone."
2761,81.6,81.6,18.4,"Aesch BL","Aesch (BL)","Aesch BL","Aesch BL hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 81,6 Prozent zu. Aesch BL hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 81,6 pour cent de oui à Aesch (BL). Les habitants d'Aesch (BL) ont approuvé le texte, tout comme le canton.","Da Aesch BL è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 81,6 percento dei voti. Il comune di Aesch BL approvando il testo si è espresso come il suo cantone."
2762,81.7,81.7,18.3,"Allschwil BL","Allschwil (BL)","Allschwil BL","Mit 4'139 Ja zu 929 Nein hat sich Allschwil für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 81,7 Prozent. Allschwil hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Allschwil dit oui à 81,7 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants d'Allschwil ont approuvé le texte, tout comme le canton.","Sì all’imposizione minima OCSE/G20 nel comune di Allschwil: i cittadini hanno approvato il testo con il 81,7 percento dei voti. Il comune di Allschwil approvando il testo si è espresso come il suo cantone."
2763,84,84,16,"Arlesheim BL","Arlesheim (BL)","Arlesheim BL","84 Prozent der Stimmbürgerinnen und Stimmbürger von Arlesheim haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Arlesheim hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","A Arlesheim, les habitants disent oui à  84 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants d'Arlesheim ont approuvé le texte, tout comme le canton.","Nel comune di Arlesheim l'imposizione minima OCSE/G20 è stata approvata con il 84 percento dei voti. Il comune di Arlesheim approvando il testo si è espresso come il suo cantone."
2764,86.9,86.9,13.1,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","Ja zur Umsetzung der OECD-Mindeststeuer in Biel-Benken. Die Gemeinde hat Vorlage mit 86,9 Prozent der Stimmen angenommen. Biel-Benken hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Les habitants de Biel-Benken soutiennent à 86,9 pour cent la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Biel-Benken ont approuvé le texte, tout comme le canton.","A Biel-Benken i cittadini hanno accolto, con il 86,9 percento dei voti, l'imposizione minima OCSE/G20. Il comune di Biel-Benken approvando il testo si è espresso come il suo cantone."
2765,84.4,84.4,15.6,"Binningen BL","Binningen (BL)","Binningen BL","84,4 Prozent der Stimmbürgerinnen und Stimmbürger von Binningen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Binningen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","A Binningen, les habitants disent oui à  84,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Binningen ont approuvé le texte, tout comme le canton.","Nel comune di Binningen l'imposizione minima OCSE/G20 è stata approvata con il 84,4 percento dei voti. Il comune di Binningen approvando il testo si è espresso come il suo cantone."
2766,78.4,78.4,21.6,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","Mit 1'584 Ja zu 437 Nein hat sich Birsfelden für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 78,4 Prozent. Birsfelden hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Birsfelden dit oui à 78,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE . Les habitants de Birsfelden ont approuvé le texte, tout comme le canton.","Sì all’imposizione minima OCSE/G20 nel comune di Birsfelden: i cittadini hanno approvato il testo con il 78,4 percento dei voti. Il comune di Birsfelden approvando il testo si è espresso come il suo cantone."
2767,86.6,86.6,13.4,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Die Umsetzung der OECD-Mindeststeuer ist in Bottmingen mit 86,6 Prozent der Stimmen angenommen worden. Bottmingen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","La réforme de l'imposition minimale de l'OCDE est approuvée à Bottmingen par 86,6 pour cent des votants. Les habitants de Bottmingen ont approuvé le texte, tout comme le canton.","I cittadini di Bottmingen si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 86,6 percento dei voti. Il comune di Bottmingen approvando il testo si è espresso come il suo cantone."
