"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2401,39.8,39.8,60.2,"Egerkingen SO","Egerkingen (SO)","Egerkingen SO","Egerkingen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 60,2 Prozent abgelehnt.",,
2402,40.1,40.1,59.9,"Härkingen SO","Härkingen (SO)","Härkingen SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Härkingen. 59,9 Prozent haben sie verworfen.",,
2403,44.6,44.6,55.4,"Kestenholz SO","Kestenholz (SO)","Kestenholz SO","Kestenholz hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 55,4 Prozent abgelehnt.",,
2404,50,0,0,"Neuendorf SO","Neuendorf (SO)","Neuendorf SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2405,38.3,38.3,61.7,"Niederbuchsiten SO","Niederbuchsiten (SO)","Niederbuchsiten SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Niederbuchsiten. 61,7 Prozent haben sie verworfen.",,
2406,40.7,40.7,59.3,"Oberbuchsiten SO","Oberbuchsiten (SO)","Oberbuchsiten SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Oberbuchsiten. 59,3 Prozent haben sie verworfen.",,
2407,50,0,0,"Oensingen SO","Oensingen (SO)","Oensingen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2408,41.4,41.4,58.6,"Wolfwil SO","Wolfwil (SO)","Wolfwil SO","Wolfwil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 58,6 Prozent abgelehnt.",,
2421,48.5,48.5,51.5,"Aedermannsdorf SO","Aedermannsdorf (SO)","Aedermannsdorf SO","Aedermannsdorf hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 51,5 Prozent abgelehnt.",,
2422,50,0,0,"Balsthal SO","Balsthal (SO)","Balsthal SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2424,39.9,39.9,60.1,"Herbetswil SO","Herbetswil (SO)","Herbetswil SO","Herbetswil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 60,1 Prozent abgelehnt.",,
2425,34.8,34.8,65.2,"Holderbank SO","Holderbank (SO)","Holderbank SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Holderbank SO: 65,2 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2426,50,0,0,"Laupersdorf SO","Laupersdorf (SO)","Laupersdorf SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2427,40.8,40.8,59.2,"Matzendorf SO","Matzendorf (SO)","Matzendorf SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Matzendorf: 59,2 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2428,42.2,42.2,57.8,"Mümliswil-Ramiswil SO","Mümliswil-Ramiswil (SO)","Mümliswil-Ramiswil SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Mümliswil-Ramiswil: 57,8 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2430,44.3,44.3,55.7,"Welschenrohr-Gänsbrunnen SO","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 55,7 Prozent abgelehnt.",,
2445,56,56,44,"Biezwil SO","Biezwil (SO)","Biezwil SO","Mit 56 Prozent Ja hat sich Biezwil für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 ausgesprochen.",,
2455,44.4,44.4,55.6,"Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil (SO)","Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 55,6 Prozent abgelehnt.",,
2456,38.3,38.3,61.7,"Lüterswil-Gächliwil SO","Lüterswil-Gächliwil (SO)","Lüterswil-Gächliwil SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Lüterswil-Gächliwil. 61,7 Prozent haben sie verworfen.",,
2457,50,0,0,"Messen SO","Messen (SO)","Messen SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2461,41.9,41.9,58.1,"Schnottwil SO","Schnottwil (SO)","Schnottwil SO","Nein zur""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Schnottwil: 58,1 Prozent haben das Volksbegehren für ein Moratorium der Senkung der Abzüge bis 2032 abgelehnt.",,
2463,43.8,43.8,56.2,"Unterramsern SO","Unterramsern (SO)","Unterramsern SO","Die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" ist in Unterramsern mit 36 zu 28 Stimmen abgelehnt worden.",,
2464,33.2,33.2,66.8,"Lüsslingen-Nennigkofen SO","Lüsslingen-Nennigkofen (SO)","Lüsslingen-Nennigkofen SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Lüsslingen-Nennigkofen. 66,8 Prozent haben sie verworfen.",,
2465,40.2,40.2,59.8,"Buchegg SO","Buchegg (SO)","Buchegg SO","Keine Mehrheit für die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" in Buchegg. 59,8 Prozent haben sie verworfen.",,
2471,47.3,47.3,52.7,"Bättwil SO","Bättwil (SO)","Bättwil SO","Bättwil hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 52,7 Prozent abgelehnt.",,
2472,39.9,39.9,60.1,"Büren SO","Büren (SO)","Büren SO","Büren SO hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 60,1 Prozent abgelehnt.",,
2473,50,0,0,"Dornach SO","Dornach (SO)","Dornach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2474,42.9,42.9,57.1,"Gempen SO","Gempen (SO)","Gempen SO","Gempen hat die""Zwillingsinitiative 2 – Hände weg von den Abzügen!"" für ein Moratorium der Senkung der Abzüge bis 2032 mit 57,1 Prozent abgelehnt.",,
