"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
5401,58,58,42,"Aigle VD","Aigle (VD)","Aigle VD","NA NA","Les habitants d'Aigle acceptent avec 58 pour cent de oui l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants d'Aigle ont approuvé le texte, tout comme le canton.","NA NA"
5402,60.8,60.8,39.2,"Bex VD","Bex (VD)","Bex VD","NA NA","Les habitants de Bex ont approuvé avec 60,8 pour cent des voix d'inscrire la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Bex ont approuvé le texte, tout comme le canton.","NA NA"
5403,44.6,44.6,55.4,"Chessel VD","Chessel (VD)","Chessel VD","NA NA","Les habitants de Chessel refusent avec 55,4 pour cent de non l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Chessel ont rejeté le texte, contrairement au canton.","NA NA"
5404,53.8,53.8,46.2,"Corbeyrier VD","Corbeyrier (VD)","Corbeyrier VD","NA NA","C'est oui à 53,8 pour cent à l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale à Corbeyrier. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Corbeyrier ont approuvé le texte, tout comme le canton.","NA NA"
5405,59.4,59.4,40.6,"Gryon VD","Gryon (VD)","Gryon VD","NA NA","Les habitants de Gryon acceptent avec 59,4 pour cent de oui l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Gryon ont approuvé le texte, tout comme le canton.","NA NA"
5406,48.1,48.1,51.9,"Lavey-Morcles VD","Lavey-Morcles (VD)","Lavey-Morcles VD","NA NA","C'est non à 51,9 pour cent à Lavey-Morcles à l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Lavey-Morcles ont rejeté le texte, contrairement au canton.","NA NA"
5407,66.9,66.9,33.1,"Leysin VD","Leysin (VD)","Leysin VD","NA NA","C'est oui à 66,9 pour cent à l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale à Leysin. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Leysin ont approuvé le texte, tout comme le canton.","NA NA"
5408,53.8,53.8,46.2,"Noville VD","Noville (VD)","Noville VD","NA NA","Les habitants de Noville acceptent avec 53,8 pour cent de oui l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants de Noville ont approuvé le texte, tout comme le canton.","NA NA"
5409,61.4,61.4,38.6,"Ollon VD","Ollon (VD)","Ollon VD","NA NA","C'est oui à 61,4 pour cent à l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale à Ollon. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants d'Ollon ont approuvé le texte, tout comme le canton.","NA NA"
5410,40,40,60,"Ormont-Dessous VD","Ormont-Dessous (VD)","Ormont-Dessous VD","NA NA","Les habitants d'Ormont-Dessous ont refusé avec 60 pour cent des voix l'inscription de la protection du climat et de la biodiversité dans la Constitution cantonale. Le texte demande que l'Etat et les communes réduisent significativement les impacts climatiques négatifs de chacune de leurs politiques, afin d'atteindre la neutralité carbone d'ici à 2050. Les habitants d'Ormont-Dessous ont rejeté le texte, contrairement au canton.","NA NA"
