"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2701,50,0,0,"Basel BS","Bâle (BS)","Basilea BS","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2702,50,0,0,"Bettingen BS","Bettingen (BS)","Bettingen BS","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2703,50,0,0,"Riehen BS","Riehen (BS)","Riehen BS","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2761,62.2,62.2,37.8,"Aesch BL","Aesch (BL)","Aesch BL","Aesch BL hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 1'566 Ja zu 953 Nein. Das entspricht einem Ja-Stimmen-Anteil von 62,2 Prozent. Damit hat Aesch BL alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 62,2 pour cent de oui à Aesch (BL). Aesch (BL) a approuvé les trois votations concernant la loi Covid.","Da Aesch BL è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 62,2 percento dei voti. A Aesch BL la legge Covid è stata approvata in tutte e tre le votazioni."
2762,50,0,0,"Allschwil BL","Allschwil (BL)","Allschwil BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2763,63.1,63.1,36.9,"Arlesheim BL","Arlesheim (BL)","Arlesheim BL","63,1 Prozent der Stimmbürgerinnen und Stimmbürger von Arlesheim haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Arlesheim alle drei bisherigen Covid-Abstimmungen angenommen.","A Arlesheim, les citoyens disent oui à  63,1 pour cent à la nouvelle modification de la loi Covid-19. Arlesheim a approuvé les trois votations concernant la loi Covid.","Nel comune di Arlesheim la legge COVID-19 è stata approvata con il 63,1 percento dei voti. A Arlesheim la legge Covid è stata approvata in tutte e tre le votazioni."
2764,68,68,32,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","Ja zur Änderung des Covid-19-Gesetzes: Biel-Benken hat die Vorlage mit 68 Prozent der Stimmen angenommen. Damit hat Biel-Benken alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants de Biel-Benken soutiennent à 68 pour cent la nouvelle modification de la loi Covid-19. Biel-Benken a approuvé les trois votations concernant la loi Covid.","A Biel-Benken i cittadini hanno accolto, con il 68 percento dei voti, la legge COVID-19. A Biel-Benken la legge Covid è stata approvata in tutte e tre le votazioni."
2765,50,0,0,"Binningen BL","Binningen (BL)","Binningen BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2766,63.5,63.5,36.5,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","Mit 63,5 Prozent Ja hat sich Birsfelden für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Birsfelden alle drei bisherigen Covid-Abstimmungen angenommen.","Birsfelden dit oui à 63,5 pour cent à la nouvelle modification de la loi Covid-19. Birsfelden a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Birsfelden: i cittadini hanno approvato il testo con il 63,5 percento dei voti. A Birsfelden la legge Covid è stata approvata in tutte e tre le votazioni."
2767,70.7,70.7,29.3,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Die Änderung des Covid-19-Gesetzes ist in Bottmingen mit 1'469 Ja zu 610 Nein angenommen worden. Das entspricht 70,7 Prozent der Stimmen. Damit hat Bottmingen alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Bottmingen par 70,7 pour cent des votants. Bottmingen a approuvé les trois votations concernant la loi Covid.","I cittadini di Bottmingen si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 70,7 percento dei voti. A Bottmingen la legge Covid è stata approvata in tutte e tre le votazioni."
2768,61.5,61.5,38.5,"Ettingen BL","Ettingen (BL)","Ettingen BL","Die Änderung des Covid-19-Gesetzes ist in Ettingen mit 1'013 Ja zu 633 Nein angenommen worden. Das entspricht 61,5 Prozent der Stimmen. Damit hat Ettingen alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Ettingen par 61,5 pour cent des votants. Ettingen a approuvé les trois votations concernant la loi Covid.","I cittadini di Ettingen si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 61,5 percento dei voti. A Ettingen la legge Covid è stata approvata in tutte e tre le votazioni."
2769,65.7,65.7,34.3,"Münchenstein BL","Münchenstein (BL)","Münchenstein BL","65,7 Prozent der Stimmbürgerinnen und Stimmbürger von Münchenstein haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Münchenstein alle drei bisherigen Covid-Abstimmungen angenommen.","A Münchenstein, les citoyens disent oui à  65,7 pour cent à la nouvelle modification de la loi Covid-19. Münchenstein a approuvé les trois votations concernant la loi Covid.","Nel comune di Münchenstein la legge COVID-19 è stata approvata con il 65,7 percento dei voti. A Münchenstein la legge Covid è stata approvata in tutte e tre le votazioni."
2770,50,0,0,"Muttenz BL","Muttenz (BL)","Muttenz BL","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
2771,71.3,71.3,28.7,"Oberwil BL","Oberwil (BL)","Oberwil BL","Die Änderung des Covid-19-Gesetzes ist in Oberwil BL mit 2'271 Ja zu 913 Nein angenommen worden. Das entspricht 71,3 Prozent der Stimmen. Damit hat Oberwil BL alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Oberwil (BL) par 71,3 pour cent des votants. Oberwil (BL) a approuvé les trois votations concernant la loi Covid.","I cittadini di Oberwil BL si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 71,3 percento dei voti. A Oberwil BL la legge Covid è stata approvata in tutte e tre le votazioni."
2772,68.9,68.9,31.1,"Pfeffingen BL","Pfeffingen (BL)","Pfeffingen BL","68,9 Prozent der Stimmbürgerinnen und Stimmbürger von Pfeffingen haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Pfeffingen alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens de Pfeffingen acceptent avec 68,9 pour cent de oui la nouvelle modification de la loi Covid-19. Pfeffingen a approuvé les trois votations concernant la loi Covid.","Con il 68,9 percento di ""sì"", i cittadini del comune di Pfeffingen hanno accolto la legge COVID-19. A Pfeffingen la legge Covid è stata approvata in tutte e tre le votazioni."
2773,66.9,66.9,33.1,"Reinach BL","Reinach (BL)","Reinach BL","Reinach BL hat mit 66,9 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Reinach BL alle drei bisherigen Covid-Abstimmungen angenommen.","La population de Reinach (BL) approuve à 66,9 pour cent la nouvelle modification de la loi Covid-19. Reinach (BL) a approuvé les trois votations concernant la loi Covid.","Nel comune di Reinach BL la legge COVID-19 è stata accettata con il 66,9 percento dei voti. A Reinach BL la legge Covid è stata approvata in tutte e tre le votazioni."
2774,66.4,66.4,33.6,"Schönenbuch BL","Schönenbuch (BL)","Schönenbuch BL","Die Änderung des Covid-19-Gesetzes ist in Schönenbuch mit 330 Ja zu 167 Nein angenommen worden. Das entspricht 66,4 Prozent der Stimmen. Damit hat Schönenbuch alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Schönenbuch par 66,4 pour cent des votants. Schönenbuch a approuvé les trois votations concernant la loi Covid.","I cittadini di Schönenbuch si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 66,4 percento dei voti. A Schönenbuch la legge Covid è stata approvata in tutte e tre le votazioni."
2775,69.4,69.4,30.6,"Therwil BL","Therwil (BL)","Therwil BL","Mit 69,4 Prozent Ja hat sich Therwil für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Therwil alle drei bisherigen Covid-Abstimmungen angenommen.","Therwil dit oui à 69,4 pour cent à la nouvelle modification de la loi Covid-19. Therwil a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Therwil: i cittadini hanno approvato il testo con il 69,4 percento dei voti. A Therwil la legge Covid è stata approvata in tutte e tre le votazioni."
2781,54.7,54.7,45.3,"Blauen BL","Blauen (BL)","Blauen BL","54,7 Prozent der Stimmbürgerinnen und Stimmbürger von Blauen haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Blauen alle drei bisherigen Covid-Abstimmungen angenommen.","A Blauen, les citoyens disent oui à  54,7 pour cent à la nouvelle modification de la loi Covid-19. Blauen a approuvé les trois votations concernant la loi Covid.","Nel comune di Blauen la legge COVID-19 è stata approvata con il 54,7 percento dei voti. A Blauen la legge Covid è stata approvata in tutte e tre le votazioni."
2782,47.2,47.2,52.8,"Brislach BL","Brislach (BL)","Brislach BL","Die Änderung des Covid-19-Gesetzes ist in Brislach mit 52,8 Prozent abgelehnt worden. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Brislach noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La nouvelle modification de la loi Covid-19 n'a pas convaincu à Brislach. Les citoyens de la commune ont refusé le texte à 52,8 pour cent. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Brislach,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Da Brislach è arrivato un ""no"" alle urne per la legge COVID-19. I cittadini hanno bocciato il testo con il 52,8 percento dei voti. A Brislach le legge Covid era stata approvata in un'occasione nelle votazioni passare."
2783,38,38,62,"Burg im Leimental BL","Burg im Leimental (BL)","Burg im Leimental BL","Die Gemeinde Burg im Leimental ist gegen die Änderung des Covid-19-Gesetzes: Sie hat die Vorlage mit 62 Prozent Nein verworfen. Damit hat Burg im Leimental bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","La nouvelle modification de la loi Covid-19 est refusée à 62 pour cent à Burg im Leimental. Burg im Leimental a refusé les trois votations concernant la loi Covid.","Nel comune di Burg im Leimental la legge COVID-19 è stata bocciata con il 62 percento dei voti. A Burg im Leimental la legge Covid è stata bocciata in tutte e tre le votazioni."
2784,52.9,52.9,47.1,"Dittingen BL","Dittingen (BL)","Dittingen BL","Die Änderung des Covid-19-Gesetzes ist in Dittingen mit 119 Ja zu 106 Nein angenommen worden. Das entspricht 52,9 Prozent der Stimmen.","La nouvelle modification de loi Covid-19 est approuvée à Dittingen par 52,9 pour cent des votants.","I cittadini di Dittingen si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 52,9 percento dei voti."
